T07,"Teaching staff at the primary, secondary and tertiary levels",,,,,
Region/Country/Area,,Year,Series,Value,Footnotes,Source
659,Saint Kitts and Nevis,2005,Pupil-teacher ratio in secondary education,9.9219,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
659,Saint Kitts and Nevis,2010,Teachers at primary level (thousands),0.4430,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
659,Saint Kitts and Nevis,2010,Pupil-teacher ratio in primary education,14.1196,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
659,Saint Kitts and Nevis,2010,Teachers at secondary level (thousands),0.4650,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
659,Saint Kitts and Nevis,2010,Pupil-teacher ratio in secondary education,9.2667,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
659,Saint Kitts and Nevis,2015,Teachers at primary level (thousands),0.3620,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
659,Saint Kitts and Nevis,2015,Pupil-teacher ratio in primary education,15.0995,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
659,Saint Kitts and Nevis,2015,Teachers at secondary level (thousands),0.5190,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
659,Saint Kitts and Nevis,2015,Pupil-teacher ratio in secondary education,8.3199,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
659,Saint Kitts and Nevis,2015,Teachers at tertiary level (thousands),0.4590,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
659,Saint Kitts and Nevis,2015,Pupil-teacher ratio in tertiary education,7.6427,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
659,Saint Kitts and Nevis,2016,Teachers at primary level (thousands),0.3930,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
659,Saint Kitts and Nevis,2016,Pupil-teacher ratio in primary education,13.8728,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
659,Saint Kitts and Nevis,2016,Teachers at secondary level (thousands),0.5270,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
659,Saint Kitts and Nevis,2016,Pupil-teacher ratio in secondary education,7.9222,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
662,Saint Lucia,2005,Teachers at primary level (thousands),1.0730,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
662,Saint Lucia,2005,Pupil-teacher ratio in primary education,21.9693,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
662,Saint Lucia,2005,Teachers at secondary level (thousands),0.8030,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
662,Saint Lucia,2005,Pupil-teacher ratio in secondary education,16.9328,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
662,Saint Lucia,2005,Teachers at tertiary level (thousands),0.1740,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
662,Saint Lucia,2005,Pupil-teacher ratio in tertiary education,12.6264,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
662,Saint Lucia,2010,Teachers at primary level (thousands),1.0510,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
662,Saint Lucia,2010,Pupil-teacher ratio in primary education,18.5376,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
662,Saint Lucia,2010,Teachers at secondary level (thousands),1.0200,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
662,Saint Lucia,2010,Pupil-teacher ratio in secondary education,15.7029,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
662,Saint Lucia,2010,Teachers at tertiary level (thousands),0.2130,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
662,Saint Lucia,2010,Pupil-teacher ratio in tertiary education,9.2629,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
662,Saint Lucia,2015,Teachers at primary level (thousands),1.0880,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
662,Saint Lucia,2015,Pupil-teacher ratio in primary education,15.4614,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
662,Saint Lucia,2015,Teachers at secondary level (thousands),1.1260,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
662,Saint Lucia,2015,Pupil-teacher ratio in secondary education,11.7362,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
662,Saint Lucia,2015,Teachers at tertiary level (thousands),0.2740,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
662,Saint Lucia,2015,Pupil-teacher ratio in tertiary education,10.1752,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
662,Saint Lucia,2018,Teachers at primary level (thousands),1.0770,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
662,Saint Lucia,2018,Pupil-teacher ratio in primary education,14.7391,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
662,Saint Lucia,2018,Teachers at secondary level (thousands),1.0580,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
662,Saint Lucia,2018,Pupil-teacher ratio in secondary education,11.1456,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
662,Saint Lucia,2018,Teachers at tertiary level (thousands),0.2900,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
662,Saint Lucia,2018,Pupil-teacher ratio in tertiary education,7.7138,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
670,Saint Vincent & Grenadines,2004,Teachers at primary level (thousands),1.0180,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
670,Saint Vincent & Grenadines,2004,Pupil-teacher ratio in primary education,17.2259,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
670,Saint Vincent & Grenadines,2004,Teachers at secondary level (thousands),0.5750,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
670,Saint Vincent & Grenadines,2004,Pupil-teacher ratio in secondary education,18.0835,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
